mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,param_feature_combiner__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
133.99935841560364,4.968733922233863,8.975511121749879,2.3905025372745627,20,2,200,"(1, 1)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 1)}",0.32100242698463294,0.326339662059552,0.3139647954919223,0.33231199692411784,0.3662784375512284,0.3319794638022907,0.01818439525435825,3,0.8070278493481049,0.7873597499530486,0.8103735204065874,0.7889537450717873,0.8186212266269539,0.8024672182812964,0.012289105029485457
200.140779876709,1.7382784681653702,8.638779735565185,1.0669994583297908,20,2,200,"(1, 2)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 2)}",0.31849151878853044,0.3119348167968642,0.3179556496988806,0.34601351251624196,0.33444110505763924,0.32576732057163127,0.012573308869647887,8,0.8279758856987759,0.8034663980076849,0.8179896566121543,0.8100078532914291,0.8185968366937683,0.8156073260607626,0.008322862121704952
99.33446235656739,7.234033094098949,7.788828802108765,0.24367838069593364,20,10,100,"(1, 1)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 1)}",0.320923074281077,0.32529844985837847,0.3139041200528067,0.3264627262463172,0.3576419648208942,0.32884606705189473,0.015056594728157612,6,0.7752372561750588,0.7413281696784413,0.7684897739195394,0.7588414873124583,0.7864021865864994,0.7660597747343993,0.015282020439349857
142.58163704872132,4.3506418443030865,7.214345645904541,0.44468968771913386,20,10,100,"(1, 2)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 2)}",0.3298350626108824,0.3265526581715411,0.31452456151522684,0.34389760193707836,0.356938712363768,0.3343497193196993,0.014667227679006363,2,0.7963799392705894,0.7657754347324316,0.765732597055302,0.7627790683756807,0.7829412923613784,0.7747216663590765,0.012962307749671307
137.05135760307311,3.986619850729432,9.404503965377808,2.664577076548336,20,10,200,"(1, 1)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 1)}",0.32091669705717274,0.32558255613674697,0.3233525893150452,0.33649759037193033,0.36873138839187547,0.33501616425455416,0.017679015129305094,1,0.7733593109049198,0.7604486877771636,0.7732162262525913,0.7570747740509711,0.7931665692005586,0.7714531136372409,0.01269685271542455
176.61489462852478,5.3895285987377735,7.864912748336792,1.558240823352556,20,10,200,"(1, 2)","{'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 2)}",0.32397144013936935,0.32672551074276507,0.32291191191864005,0.3330321764958896,0.33865801881636953,0.3290598116226067,0.005950502831525725,5,0.7952549302764464,0.7700282491924133,0.7823621407474045,0.782414767862635,0.7877732415267088,0.7835666659211216,0.008250785168902541
122.31589341163635,5.752971533531528,5.818801927566528,0.6746317045172635,30,2,100,"(1, 1)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 1)}",0.2874977836054838,0.29819853022487636,0.2806007352358959,0.29130932309991237,0.31244700215089083,0.2940106748634118,0.010834923452253543,24,0.9135213280573877,0.9134736311616786,0.9189087810142943,0.9146783606985859,0.9172598467534816,0.9155683895370856,0.002162862335992215
140.5453625202179,10.181051929949653,9.990214967727661,0.8333708824230073,30,2,100,"(1, 2)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 2)}",0.2981602611912436,0.2921395864287147,0.2786791770035492,0.30686639953625716,0.323958228741268,0.29996073058020656,0.015105526738355426,21,0.916844777558675,0.9164485707209051,0.9157308265995399,0.9069978525882636,0.9189834166024582,0.9150010888139682,0.004145784219984666
174.17115077972412,7.577430392969921,10.68096628189087,1.3944053563365062,30,2,200,"(1, 1)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 1)}",0.2924332109587308,0.2944068682861271,0.2859635016902216,0.29773320866808795,0.3153849386533905,0.2971843456513116,0.009876819698858487,22,0.9166557470753265,0.9169319000396916,0.9193133722745186,0.911285340428321,0.9183267339275547,0.9165026187490823,0.0027804839633465777
215.45044083595275,2.5024089411957955,9.554905605316161,0.7436575569394379,30,2,200,"(1, 2)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 2)}",0.298180025273398,0.28662320726737406,0.2755276282772998,0.29291075251979126,0.3287946068604233,0.2964072440396573,0.017866142318252197,23,0.9147399137122153,0.9208558482204744,0.9172432098290226,0.9122537041478722,0.9169334412254022,0.9164052234269974,0.002856489631556141
110.92324171066284,5.259364299502687,7.8212807178497314,1.5275107357717077,30,10,100,"(1, 1)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 1)}",0.29996862250517314,0.3192715245292988,0.2906132019962177,0.30681094949509985,0.3238324516370714,0.3080993500325722,0.012213779499416811,18,0.8989950237878284,0.8923217730307226,0.9008350477088828,0.8936544469893198,0.9001410185321022,0.8971894620097711,0.003505788399776302
122.24280729293824,7.974076984425535,8.31418685913086,0.9415535498302826,30,10,100,"(1, 2)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100, 'feature_combiner__ngram_range': (1, 2)}",0.30361854326116533,0.30451354370697975,0.28617594620422016,0.34582291814563026,0.3208442387196496,0.312195038007529,0.02007584494178933,14,0.8981845238366203,0.8964443304484212,0.8985357855241604,0.8925774915682588,0.900013234557106,0.8971510731869132,0.0025532156325791537
138.65195026397706,3.155644772004103,7.2239783763885494,0.7253927236515316,30,10,200,"(1, 1)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 1)}",0.30475095680777564,0.30954384934808593,0.2982884904388296,0.3115279953466614,0.3310368553078094,0.31102962944983237,0.010995484082602104,15,0.8985142618430647,0.8982912131547542,0.9009859901631151,0.8923077683180415,0.9009567866322611,0.8982112040222473,0.0031681685754927002
133.3672631263733,9.482499956101988,1.7101118564605713,1.6499176118462282,30,10,200,"(1, 2)","{'classifier__max_depth': 30, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200, 'feature_combiner__ngram_range': (1, 2)}",0.29728319549427645,0.301839035597591,0.28273096153995136,0.31405674344505163,0.34193908877364193,0.3075698049701025,0.019894482828174475,19,0.90087487015097,0.9003209955336832,0.9015693220042965,0.8982401931919851,0.8988451520318358,0.899970106582554,0.0012455788386085903
